Book Title,Price,Availability,Rating,Image URL,Book Link,Category,BookTitle_Cleaned,Price_Normalized,Category_Encoded
The New Drawing on the Right Side of the Brain,43.02,1,3,https://books.toscrape.com/media/cache/6a/55/6a55ccd4bc2383f5fe915fbef8bd5a23.jpg,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,Art,The New Drawing on the Right Side of the Brain,0.6913423062931976,3.0
History of Beauty,10.29,1,4,https://books.toscrape.com/media/cache/58/a6/58a634c3231b5380544cc330536cb5ea.jpg,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,Art,History of Beauty,0.09603492178974171,3.0
The Story of Art,41.14,1,4,https://books.toscrape.com/media/cache/bb/36/bb364a10868756d1c0877c928b43b533.jpg,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,Art,The Story of Art,0.6571480538377592,3.0
The Art Book,32.34,1,2,https://books.toscrape.com/media/cache/99/51/99511f4da1a4a2114e2ed12e6ba17b65.jpg,https://books.toscrape.com/catalogue/the-art-book_490/index.html,Art,The Art Book,0.49708985085485635,3.0
Ways of Seeing,39.51,1,5,https://books.toscrape.com/media/cache/a8/3a/a83a4d31d30dc3cb26a29899a5c3b91d.jpg,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,Art,Ways of Seeing,0.6275009094216079,3.0
The Lucifer Effect: Understanding How Good People Turn Evil,10.4,1,1,https://books.toscrape.com/media/cache/a6/c8/a6c8256b123493472591c5855c7de704.jpg,https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,Psychology,The Lucifer Effect: Understanding How Good People Turn Evil,0.09803564932702802,36.0
The Golden Condom: And Other Essays on Love Lost and Found,39.43,1,1,https://books.toscrape.com/media/cache/dc/4d/dc4d070e33813a07a4e02f069e6d482f.jpg,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,Psychology,The Golden Condom: And Other Essays on Love Lost and Found,0.626045834849036,36.0
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,1,3,https://books.toscrape.com/media/cache/ee/a9/eea9e831f8964b4dc0190c84a1f9a1f6.jpg,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,Psychology,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,0.9323390323754093,36.0
An Unquiet Mind: A Memoir of Moods and Madness,21.3,1,3,https://books.toscrape.com/media/cache/00/29/002924b764dc367dcaa3486fa4c0aa0b.jpg,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,Psychology,An Unquiet Mind: A Memoir of Moods and Madness,0.29628955983994176,36.0
"Thinking, Fast and Slow",21.14,1,1,https://books.toscrape.com/media/cache/b4/a5/b4a56663d56f1e84ee1b15bd819563cc.jpg,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,Psychology,"Thinking, Fast and Slow",0.2933794106947981,36.0
Civilization and Its Discontents,59.95,1,2,https://books.toscrape.com/media/cache/4d/a6/4da6939a6bbd895a5acdeabad46d1f9f.jpg,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,Psychology,Civilization and Its Discontents,0.9992724627137141,36.0
8 Keys to Mental Health Through Exercise,31.04,1,1,https://books.toscrape.com/media/cache/b8/44/b844a77409f1d53cbb66148820abc217.jpg,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,Psychology,8 Keys to Mental Health Through Exercise,0.4734448890505638,36.0
The Argonauts,10.93,1,2,https://books.toscrape.com/media/cache/0a/15/0a1567cd04a6582d333db71337b4e2a6.jpg,https://books.toscrape.com/catalogue/the-argonauts_837/index.html,Autobiography,The Argonauts,0.10767551837031647,4.0
M Train,27.18,1,1,https://books.toscrape.com/media/cache/d6/e8/d6e8258cee98f80727e99f7ac5aa1b88.jpg,https://books.toscrape.com/catalogue/m-train_598/index.html,Autobiography,M Train,0.40323754092397235,4.0
Lab Girl,40.85,1,1,https://books.toscrape.com/media/cache/e9/72/e972f8b4abaaa6f8f449479cd9d87be3.jpg,https://books.toscrape.com/catalogue/lab-girl_595/index.html,Autobiography,Lab Girl,0.6518734085121862,4.0
Approval Junkie: Adventures in Caring Too Much,58.81,1,5,https://books.toscrape.com/media/cache/17/aa/17aacb738eace89a635a4eb47a94c11d.jpg,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,Autobiography,Approval Junkie: Adventures in Caring Too Much,0.9785376500545653,4.0
Running with Scissors,12.91,1,4,https://books.toscrape.com/media/cache/66/c7/66c7a1537c8901e1e4ec217d1956bae8.jpg,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,Autobiography,Running with Scissors,0.14368861404146963,4.0
Me Talk Pretty One Day,57.6,1,2,https://books.toscrape.com/media/cache/98/9f/989fe700e9e6bdec4fc3217daa5b7df3.jpg,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,Autobiography,Me Talk Pretty One Day,0.9565296471444161,4.0
Lust & Wonder,11.87,1,2,https://books.toscrape.com/media/cache/61/ba/61ba5bc1ee3d8cb3dd350120ffa3f31e.jpg,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,Autobiography,Lust & Wonder,0.12477264459803562,4.0
Life Without a Recipe,59.04,1,5,https://books.toscrape.com/media/cache/80/b3/80b3e38be4204b3b64cdbe8c80dcf1f9.jpg,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,Autobiography,Life Without a Recipe,0.9827209894507093,4.0
A Heartbreaking Work of Staggering Genius,54.29,1,5,https://books.toscrape.com/media/cache/7a/58/7a587c5814f33c0c54e8bfa0ef66d690.jpg,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,Autobiography,A Heartbreaking Work of Staggering Genius,0.8963259367042561,4.0
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,1,2,https://books.toscrape.com/media/cache/7d/0b/7d0bb832760e81c281d8d283ba6a2b09.jpg,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,Parenting,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,0.5882138959621681,32.0
Fifty Shades Freed (Fifty Shades #3),15.36,1,5,https://books.toscrape.com/media/cache/18/d8/18d8e02c75c2ef23556c9746fae57e43.jpg,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,Adult Fiction,Fifty Shades Freed (Fifty Shades #3),0.18825027282648232,2.0
The Long Haul (Diary of a Wimpy Kid #9),44.07,1,1,https://books.toscrape.com/media/cache/46/bd/46bdee520b8136972262fd040533772d.jpg,https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,Humor,The Long Haul (Diary of a Wimpy Kid #9),0.710440160058203,24.0
Old School (Diary of a Wimpy Kid #10),11.83,1,5,https://books.toscrape.com/media/cache/df/5d/df5d172abe87deda6d533e3e908d27d8.jpg,https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,Humor,Old School (Diary of a Wimpy Kid #10),0.12404510731174972,24.0
I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,25.98,1,4,https://books.toscrape.com/media/cache/ea/7b/ea7bcac4b27a5bf6d4f8125bb7af3361.jpg,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,Humor,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,0.38141142233539466,24.0
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",14.75,1,5,https://books.toscrape.com/media/cache/b5/a9/b5a90d1c36a96513942f006345ace3d2.jpg,https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,Humor,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",0.17715532921062205,24.0
Dress Your Family in Corduroy and Denim,43.68,1,3,https://books.toscrape.com/media/cache/df/14/df1418baa09e00b877be35066084c9dc.jpg,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,Humor,Dress Your Family in Corduroy and Denim,0.7033466715169152,24.0
Toddlers Are A**holes: It's Not Your Fault,25.55,1,1,https://books.toscrape.com/media/cache/4c/30/4c3041def6f29659e009f61e45e492b0.jpg,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,Humor,Toddlers Are A**holes: It's Not Your Fault,0.373590396507821,24.0
When You Are Engulfed in Flames,30.89,1,5,https://books.toscrape.com/media/cache/73/36/733662595aede2dff1a5be1e76a3b936.jpg,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,Humor,When You Are Engulfed in Flames,0.4707166242269916,24.0
Naked,31.69,1,3,https://books.toscrape.com/media/cache/e7/12/e71268a559d73826aa64151d47357a12.jpg,https://books.toscrape.com/catalogue/naked_197/index.html,Humor,Naked,0.48526736995271,24.0
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,1,5,https://books.toscrape.com/media/cache/a1/03/a10370da29e4ba78c7a75a14041eae0e.jpg,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,Humor,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",0.9183339396144052,24.0
Holidays on Ice,51.07,1,2,https://books.toscrape.com/media/cache/4b/9a/4b9a2a6d4c995e12fe216f6173a582be.jpg,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,Humor,Holidays on Ice,0.8377591851582393,24.0
Security,39.25,1,2,https://books.toscrape.com/media/cache/da/df/dadfac66a89774b46b10225362724c83.jpg,https://books.toscrape.com/catalogue/security_925/index.html,Horror,Security,0.6227719170607493,23.0
Follow You Home,21.36,1,1,https://books.toscrape.com/media/cache/a7/4b/a74b35375ce874153fd352e33bc7bac9.jpg,https://books.toscrape.com/catalogue/follow-you-home_809/index.html,Horror,Follow You Home,0.2973808657693707,23.0
The Loney,23.4,1,1,https://books.toscrape.com/media/cache/6d/10/6d10387a0175701d4ff456a0c7eee67b.jpg,https://books.toscrape.com/catalogue/the-loney_756/index.html,Horror,The Loney,0.3344852673699527,23.0
Pet Sematary,10.56,1,3,https://books.toscrape.com/media/cache/7a/72/7a72465b21dbf998323e37b31f9a3f4a.jpg,https://books.toscrape.com/catalogue/pet-sematary_726/index.html,Horror,Pet Sematary,0.10094579847217171,23.0
Doctor Sleep (The Shining #2),40.12,1,2,https://books.toscrape.com/media/cache/55/bf/55bfc858c1cb19867e41415532ae43c6.jpg,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,Horror,Doctor Sleep (The Shining #2),0.6385958530374681,23.0
Psycho: Sanitarium (Psycho #1.5),36.97,1,5,https://books.toscrape.com/media/cache/02/5c/025c30a378e2a4190e84f1429e81b803.jpg,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,Horror,Psycho: Sanitarium (Psycho #1.5),0.5813022917424517,23.0
Can You Keep a Secret? (Fear Street Relaunch #4),48.64,1,1,https://books.toscrape.com/media/cache/0b/2f/0b2f432cc27132f688fcdf29618521e0.jpg,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,Horror,Can You Keep a Secret? (Fear Street Relaunch #4),0.7935612950163696,23.0
Red Dragon (Hannibal Lecter #1),23.37,1,3,https://books.toscrape.com/media/cache/30/66/3066f8bcd2e2ed6b45084355ff084a61.jpg,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,Horror,Red Dragon (Hannibal Lecter #1),0.3339396144052382,23.0
Dracula the Un-Dead,35.63,1,5,https://books.toscrape.com/media/cache/13/ff/13fffcde653948339d3427184b7bd0b5.jpg,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,Horror,Dracula the Un-Dead,0.5569297926518735,23.0
Night Shift (Night Shift #1-20),12.75,1,4,https://books.toscrape.com/media/cache/c0/02/c0029d48c2588e6d2a6a31c9f96088ba.jpg,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,Horror,Night Shift (Night Shift #1-20),0.14077846489632592,23.0
Needful Things,47.51,1,4,https://books.toscrape.com/media/cache/2d/e0/2de0eff716ca13d12cf5420e88e1a8b3.jpg,https://books.toscrape.com/catalogue/needful-things_334/index.html,Horror,Needful Things,0.7730083666787922,23.0
Misery,34.79,1,2,https://books.toscrape.com/media/cache/7c/93/7c9302e392e128881e926d19f761da33.jpg,https://books.toscrape.com/catalogue/misery_332/index.html,Horror,Misery,0.5416515096398691,23.0
It,25.01,1,3,https://books.toscrape.com/media/cache/f7/b7/f7b73392b12909a1e8261ef3f96c5fd1.jpg,https://books.toscrape.com/catalogue/it_330/index.html,Horror,It,0.36376864314296103,23.0
'Salem's Lot,49.56,1,4,https://books.toscrape.com/media/cache/ee/d3/eed3afc5e444e3da5eec34e2b0036ec7.jpg,https://books.toscrape.com/catalogue/salems-lot_309/index.html,Horror,'Salem's Lot,0.8102946526009458,23.0
The Stand,57.86,1,2,https://books.toscrape.com/media/cache/3a/7c/3a7c2393061031e7911d7b533b723391.jpg,https://books.toscrape.com/catalogue/the-stand_282/index.html,Horror,The Stand,0.9612586395052746,23.0
The Girl with All the Gifts,49.47,1,3,https://books.toscrape.com/media/cache/41/c7/41c74d82b853606fe98182c417b4669c.jpg,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,Horror,The Girl with All the Gifts,0.8086576937068024,23.0
House of Leaves,54.89,1,1,https://books.toscrape.com/media/cache/14/25/142563ccee483bc07632f9c083a68326.jpg,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,Horror,House of Leaves,0.907238995998545,23.0
Sapiens: A Brief History of Humankind,54.23,1,5,https://books.toscrape.com/media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,History,Sapiens: A Brief History of Humankind,0.8952346307748271,22.0
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,1,1,https://books.toscrape.com/media/cache/4a/3b/4a3b055f9e378a95fedbef55e7bab7ce.jpg,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,History,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",0.3730447435431065,22.0
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.73,1,1,https://books.toscrape.com/media/cache/2d/4e/2d4e358712e6c9f1d3bdd78d1a16e5a8.jpg,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html,History,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,0.2677337213532193,22.0
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.28,1,2,https://books.toscrape.com/media/cache/64/44/6444dacdcb9edaadbbd691524622aeb8.jpg,https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,History,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",0.5687522735540197,22.0
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,1,1,https://books.toscrape.com/media/cache/97/47/974709d437b08e74649b5744471bf472.jpg,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,History,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,0.9936340487449982,22.0
Zealot: The Life and Times of Jesus of Nazareth,24.7,1,3,https://books.toscrape.com/media/cache/3d/60/3d6003fc37b842a07c2dbe28e47448e1.jpg,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,History,Zealot: The Life and Times of Jesus of Nazareth,0.35813022917424514,22.0
A Distant Mirror: The Calamitous 14th Century,14.58,1,3,https://books.toscrape.com/media/cache/41/d5/41d5fa6a81cdbcbe6b0b15757a4c9144.jpg,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,History,A Distant Mirror: The Calamitous 14th Century,0.17406329574390686,22.0
1491: New Revelations of the Americas Before Columbus,21.8,1,3,https://books.toscrape.com/media/cache/88/75/8875f384ce9103281b7f6e86a2b8204d.jpg,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,History,1491: New Revelations of the Americas Before Columbus,0.3053837759185158,22.0
Brilliant Beacons: A History of the American Lighthouse,11.45,1,3,https://books.toscrape.com/media/cache/56/cb/56cb66d73fb438d64af14dce8bd8b22b.jpg,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,History,Brilliant Beacons: A History of the American Lighthouse,0.11713350309203345,22.0
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,1,5,https://books.toscrape.com/media/cache/11/af/11af7fbd6aec06a75fe207fae92b17e0.jpg,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,History,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",0.7178974172426336,22.0
A Short History of Nearly Everything,52.4,1,5,https://books.toscrape.com/media/cache/3c/f6/3cf646523ff7fb8647c500d6325cfcaf.jpg,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,History,A Short History of Nearly Everything,0.8619497999272462,22.0
The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,1,2,https://books.toscrape.com/media/cache/e1/02/e102cefae5bb523bc67eb6b49bc18b5d.jpg,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,History,The Rise and Fall of the Third Reich: A History of Nazi Germany,0.6304110585667516,22.0
Catherine the Great: Portrait of a Woman,58.55,1,4,https://books.toscrape.com/media/cache/72/f1/72f13b8f069d3a018d2c378be5a1de20.jpg,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,History,Catherine the Great: Portrait of a Woman,0.9738086576937067,22.0
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,1,5,https://books.toscrape.com/media/cache/f2/64/f26457d65a03b2636c4bcc7c318f7346.jpg,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,History,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,0.6893415787559112,22.0
The Hiding Place,55.91,1,4,https://books.toscrape.com/media/cache/cf/18/cf187c1dc5575fcbbf49c58024146c4b.jpg,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,History,The Hiding Place,0.9257911967988358,22.0
America's War for the Greater Middle East: A Military History,51.22,1,2,https://books.toscrape.com/media/cache/eb/17/eb178eceef1e9290591cabd5155571a3.jpg,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,History,America's War for the Greater Middle East: A Military History,0.8404874499818116,22.0
The Guns of August,14.54,1,2,https://books.toscrape.com/media/cache/06/c8/06c897070611b78b80a37333cbb7851c.jpg,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,History,The Guns of August,0.17333575845762092,22.0
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,1,2,https://books.toscrape.com/media/cache/43/fd/43fda1db93163d67705264dcfa98aaa5.jpg,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,History,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",0.7037104401600582,22.0
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,1,3,https://books.toscrape.com/media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,Food and Drink,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",0.46398690432884676,18.0
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",56.41,1,1,https://books.toscrape.com/media/cache/b7/f4/b7f4843dbe062d44be1ffcfa16b2faa4.jpg,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,Food and Drink,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",0.9348854128774099,18.0
My Paris Kitchen: Recipes and Stories,33.37,1,2,https://books.toscrape.com/media/cache/f5/65/f565af3d9dd20a1ad72a1e7c4157387d.jpg,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,Food and Drink,My Paris Kitchen: Recipes and Stories,0.5158239359767187,18.0
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",14.02,1,4,https://books.toscrape.com/media/cache/10/c6/10c61093002db1fec4089d8076678624.jpg,https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,Food and Drink,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",0.16387777373590395,18.0
"Layered: Baking, Building, and Styling Spectacular Cakes",40.11,1,1,https://books.toscrape.com/media/cache/98/d1/98d1c979c4bac9e147a6718946578b0f.jpg,https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,Food and Drink,"Layered: Baking, Building, and Styling Spectacular Cakes",0.6384139687158966,18.0
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,37.34,1,5,https://books.toscrape.com/media/cache/61/bd/61bdfe3950643c47d70c37c4123530f3.jpg,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,Food and Drink,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,0.5880320116405966,18.0
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,37.6,1,2,https://books.toscrape.com/media/cache/0d/1f/0d1f3f934460f5a50aaa8c366641234c.jpg,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,Food and Drink,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,0.592761004001455,18.0
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,41.25,1,1,https://books.toscrape.com/media/cache/54/89/54899b4584e941ceced511d81092c88a.jpg,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,Food and Drink,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,0.6591487813750455,18.0
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,1,3,https://books.toscrape.com/media/cache/20/f2/20f28657b49f8cb24ed2ec6448bb6df3.jpg,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,Food and Drink,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",0.6757002546380502,18.0
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,28.77,1,3,https://books.toscrape.com/media/cache/c4/dc/c4dcec6f513eaca3f0f3c748d834c46d.jpg,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,Food and Drink,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,0.4321571480538377,18.0
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",19.55,1,1,https://books.toscrape.com/media/cache/fe/67/fe67c381d6a0c4c00a7c191d16939554.jpg,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,Food and Drink,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",0.2644598035649327,18.0
Barefoot Contessa Back to Basics,28.01,1,1,https://books.toscrape.com/media/cache/b8/38/b838b65e0e1ac3a9b498dfb1bf004420.jpg,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,Food and Drink,Barefoot Contessa Back to Basics,0.4183339396144052,18.0
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,50.62,1,5,https://books.toscrape.com/media/cache/74/aa/74aa29b1ba4147eaf5b46671bf235861.jpg,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,Food and Drink,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,0.8295743906875227,18.0
My Kitchen Year: 136 Recipes That Saved My Life,11.53,1,2,https://books.toscrape.com/media/cache/76/a1/76a1516c8d9c3e620626f30840013a85.jpg,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,Food and Drink,My Kitchen Year: 136 Recipes That Saved My Life,0.11858857766460529,18.0
Everyday Italian: 125 Simple and Delicious Recipes,20.1,1,5,https://books.toscrape.com/media/cache/5a/64/5a6499d41ccaad4c4f7eeaa90e16345a.jpg,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,Food and Drink,Everyday Italian: 125 Simple and Delicious Recipes,0.2744634412513641,18.0
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,1,1,https://books.toscrape.com/media/cache/98/19/9819ff3a8290dc6ab8797d00de5ec554.jpg,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,Food and Drink,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",0.6140414696253184,18.0
Cravings: Recipes for What You Want to Eat,20.5,1,3,https://books.toscrape.com/media/cache/ae/5c/ae5ca435fb095e374d2c2aa9f7b6f380.jpg,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,Food and Drink,Cravings: Recipes for What You Want to Eat,0.28173881411422336,18.0
